TmdbId,Title,Tagline,Overview,ReleaseDate,Runtime,Budget,Revenue,Language,Genres,Keywords,Rating,Votes
10761,Made of Honor,He'll do anything to get the groom out of the picture.,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",5/2/2008,101,40000000,84601681,en,Comedy;Romance,scotland;love of one's life;ladykiller;one-night stand;bridesmaid;forbidden love;male female relationship;best friends in love,6.0,394
209451,Jersey Boys,,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including “Sherry,” “Big Girls Don’t Cry,” “Walk Like a Man,” “Rag Doll,” and many more.",6/5/2014,134,40000000,67347013,en,Music;Drama,biography;based on play,6.8,255
11975,The Rainmaker,They were totally unqualified to try the case of a lifetime... but every underdog has his day.,"When Rudy Baylor (Matt Damon), a young attorney with no clients, goes to work for a seedy ambulance chaser, he wants to help the parents of a terminally ill boy in their suit against an insurance company (represented by a ruthless Jon Voight). But to take on corporate America, Rudy and a scrappy paralegal (Danny DeVito) must open their own law firm.",11/18/1997,135,40000000,45916769,en,Drama;Crime;Thriller,jurors;proof;court case;leukemia;lawyer;courtroom,6.7,235
4970,Gothika,Because someone is dead doesn't mean they're gone.,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",11/21/2003,98,40000000,141591324,en,Horror;Thriller,amnesia;mental institution;patient;trust;false accusations;medication;gothic;mental illness,5.8,629
11831,Amistad,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",12/3/1997,155,36000000,74000000,en,Drama;History;Mystery,cuba;mutiny;slavery;sentence;historical figure;havanna;tall ship;slave trade,6.8,316
9096,Medicine Man,He turned his back on civilization. Only to discover he had the power to save it.,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",2/7/1992,106,40000000,0,en,Adventure,medicine;ant;research;amazon;cancer;jungle;doctor;falling in love;cure;rainforest,5.8,114
440,Aliens vs Predator: Requiem,The Last Place On Earth We Want To Be Is In The Middle,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",12/25/2007,94,40000000,41797066,en,Fantasy;Action;Science Fiction;Thriller;Horror,predator;national guard;hybrid;alien;morgue;alien possession;triangle;infestation;xenomorph,4.9,740
11011,Ri¢hie Ri¢h,An adventure so big... even the world's richest kid can't afford to miss it!,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",12/19/1994,95,40000000,0,en,Comedy;Family,family;life raft;private plane;toothbrush;gluttony;magnifying glass;rubber boat,5.4,415
10641,Autumn in New York,He fell in love for the first time. She fell in love forever.,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",8/11/2000,103,65000000,0,en,Drama;Romance,new love;love of one's life;unexpected happiness;dying and death;success;kiss;love;relationship;unhappiness;woman director;fear of dying,5.7,135
11172,Music and Lyrics,Share the music with someone you love.,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",2/9/2007,96,40000000,145896422,en,Comedy;Music;Romance,pop star;song;romantic comedy;song writing;piano,6.2,554
39513,Paul,Who's up for a close encounter?,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",2/14/2011,104,40000000,97552050,en,Adventure;Comedy;Science Fiction,san diego;area 51;alien space craft;hit with a chair;shot in the knee;duringcreditsstinger;1980s,6.5,1789
82687,The Guilt Trip,Get ready for one mother of a road trip,An inventor and his mom hit the road together so he can sell his latest invention.,12/19/2012,95,40000000,41863726,en,Comedy,inventor;road trip;guilt;mother son relationship;woman director,5.4,284
41446,Scream 4,New Decade. New Rules.,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",4/11/2011,111,40000000,97138686,en,Horror;Mystery,sheriff;book;knife;horror;rescue;author;masked killer;hospital;corpse,6.1,902
8224,8MM,You can't prepare for where the truth will take you.,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",2/26/1999,123,40000000,96618699,en,Thriller;Crime;Mystery,pornography;porn actor;loss of daughter;child pornography;private investigator;subculture;private detective,6.1,474
10537,The Doors,"The Ultimate Story of Sex, Drugs & Rock 'N' Roll","The story of the famous and influential 1960's rock band and its lead singer and composer, Jim Morrison.",3/1/1991,140,38000000,34416893,en,Drama;Music,hippie;poetry;sex;rock and roll;nudity;hallucination;wilderness;airplane;musical;addicted;joint;organ;lsd;biography;alcoholism;the doors;car crash;singer;drug;music band;flashback;blood ritual,6.7,275
225886,Sex Tape,A movie about a movie they don't want you to see.,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",7/17/2014,97,40000000,126069509,en,Comedy,marriage;internet;relationship;family;sex tape,5.3,1695
10385,Hanging Up,Every family has a few hang-ups.,"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.",2/16/2000,94,40000000,36037909,en,Comedy;Drama,sister sister relationship;cheating;amnesia;crisis line;telephone;loss of wife;ex-wife;woman director,5.0,40
55779,Final Destination 5,We all share a common destination.,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",8/12/2011,92,47000000,157887643,en,Horror;Mystery,premonition;death by accident;crash;end is here;duringcreditsstinger;3d,5.9,866
